date,team.top,team.bottom,inning,top_bottom,batter_number,before_score.top,before_score.bottom,after_score.top,after_score.bottom,point,before_out,before_1b,before_2b,before_3b,after_out,after_1b,after_2b,after_3b,batter.id,batter.handed,batter.name,pitcher.id,pitcher.handed,pitcher.name,direction,result,rc
2023-04-02,楽天,日本ハム,4,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,1460250,右,フランコ,2107859,右,金村 尚真,左,飛,-0.153
2023-04-02,楽天,日本ハム,4,1,3,1,0,1,0,0,2,0,0,0,2,1,0,0,900056,右,浅村 栄斗,2107859,右,金村 尚真,,四球,0.117
2023-04-02,楽天,日本ハム,4,1,4,1,0,1,0,0,2,1,0,0,3,0,0,0,1100132,左,島内 宏明,2107859,右,金村 尚真,右,飛,-0.21
2023-04-02,楽天,日本ハム,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1700025,左,清宮 幸太郎,1600092,右,藤平 尚真,左,飛,-0.204
2023-04-02,楽天,日本ハム,4,2,2,1,0,1,0,0,1,0,0,0,2,0,0,0,1800008,右,マルティネス,1600092,右,藤平 尚真,中,飛,-0.153
2023-04-02,楽天,日本ハム,4,2,3,1,0,1,0,0,2,0,0,0,2,1,0,0,1251037,左,上川畑 大悟,1600092,右,藤平 尚真,,四球,0.117
2023-04-02,楽天,日本ハム,4,2,4,1,0,1,0,0,2,1,0,0,3,0,0,0,1200100,右,伏見 寅威,1600092,右,藤平 尚真,三,ゴロ,-0.21
2023-04-02,楽天,日本ハム,5,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1500078,右,阿部 寿樹,2107859,右,金村 尚真,,空三振,-0.204
2023-04-02,楽天,日本ハム,5,1,2,1,0,1,0,0,1,0,0,0,1,0,1,0,1700034,左,山﨑 剛,2107859,右,金村 尚真,右,２,0.428
2023-04-02,楽天,日本ハム,5,1,3,1,0,1,0,0,1,0,1,0,2,0,1,0,1800044,右,伊藤 裕季也,2107859,右,金村 尚真,捕,飛,-0.357
2023-04-02,楽天,日本ハム,5,1,4,1,0,1,0,0,2,0,1,0,3,0,0,0,1800118,右,太田 光,2107859,右,金村 尚真,三,ゴロ,-0.317
2023-04-02,楽天,日本ハム,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2000080,左,五十幡 亮汰,1600092,右,藤平 尚真,,四球,0.354
2023-04-02,楽天,日本ハム,5,2,2,1,0,1,0,0,0,1,0,0,1,0,1,0,2106284,左,矢澤 宏太,1600092,右,藤平 尚真,一,飛,-0.13
2023-04-02,楽天,日本ハム,5,2,3,1,0,1,1,1,1,0,1,0,1,1,0,0,1600134,左,石井 一成,1600092,右,藤平 尚真,左,安,0.826
2023-04-02,楽天,日本ハム,5,2,4,1,1,1,1,0,1,1,0,0,2,0,1,0,1100095,右,松本 剛,1600092,右,藤平 尚真,一,ゴロ,-0.183
2023-04-02,楽天,日本ハム,5,2,5,1,1,1,1,0,2,0,1,0,3,0,0,0,1800091,右,野村 佑希,1600092,右,藤平 尚真,,空三振,-0.317
2023-04-02,楽天,日本ハム,6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1800117,左,辰己 涼介,2107859,右,金村 尚真,,空三振,-0.204
2023-04-02,楽天,日本ハム,6,1,2,1,1,1,1,0,1,0,0,0,2,0,0,0,1900112,左,小深田 大翔,2107859,右,金村 尚真,二,ゴロ,-0.153
2023-04-02,楽天,日本ハム,6,1,3,1,1,1,1,0,2,0,0,0,3,0,0,0,1460250,右,フランコ,2107859,右,金村 尚真,右,飛,-0.093
2023-04-02,楽天,日本ハム,6,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1700025,左,清宮 幸太郎,1600092,右,藤平 尚真,遊,ゴロ,-0.204
2023-04-02,楽天,日本ハム,6,2,2,1,1,1,1,0,1,0,0,0,2,0,0,0,1800008,右,マルティネス,1600092,右,藤平 尚真,右,飛,-0.153
2023-04-02,楽天,日本ハム,6,2,3,1,1,1,1,0,2,0,0,0,3,0,0,0,1251037,左,上川畑 大悟,1600092,右,藤平 尚真,二,ゴロ,-0.093
2023-04-02,楽天,日本ハム,7,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,900056,右,浅村 栄斗,1750903,右,北山 亘基,,四球,0.354
2023-04-02,楽天,日本ハム,7,1,2,1,1,1,1,0,0,1,0,0,0,1,1,0,1100132,左,島内 宏明,1750903,右,北山 亘基,,四球,0.582
2023-04-02,楽天,日本ハム,7,1,3,1,1,1,1,0,0,1,1,0,1,0,1,1,1500078,右,阿部 寿樹,1750903,右,北山 亘基,一,犠打,-0.049
2023-04-02,楽天,日本ハム,7,1,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1700034,左,山﨑 剛,1961437,左,メネズ,,四球,0.167
2023-04-02,楽天,日本ハム,7,1,5,1,1,1,1,0,1,1,1,1,2,0,1,1,1800044,右,伊藤 裕季也,1961437,左,メネズ,二,飛,-0.98
2023-04-02,楽天,日本ハム,7,1,6,2,1,2,1,0,2,0,1,1,2,1,1,1,1800118,右,太田 光,1961437,左,メネズ,,四球,0.188
2023-04-02,楽天,日本ハム,7,1,7,2,1,2,1,0,2,1,1,1,3,0,0,0,1800117,左,辰己 涼介,1961437,左,メネズ,,空三振,-0.712
2023-04-02,楽天,日本ハム,7,2,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1460315,右,アルカンタラ,1800124,左,鈴木 翔天,,見三振,-0.204
2023-04-02,楽天,日本ハム,7,2,2,2,1,2,1,0,1,0,0,0,1,0,1,0,2000080,左,五十幡 亮汰,1800124,左,鈴木 翔天,,死球,0.428
2023-04-02,楽天,日本ハム,7,2,3,2,1,2,1,0,1,0,1,0,2,0,1,0,2000084,右,今川 優馬,1800124,左,鈴木 翔天,,見三振,-0.357
2023-04-02,楽天,日本ハム,7,2,4,2,1,2,1,0,2,0,1,0,2,1,0,1,1600134,左,石井 一成,1800124,左,鈴木 翔天,三,失,0.165
2023-04-02,楽天,日本ハム,7,2,5,2,1,2,1,0,2,1,0,1,3,0,0,0,1100095,右,松本 剛,1800124,左,鈴木 翔天,二,直,-0.482
2023-04-02,楽天,日本ハム,8,1,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1900112,左,小深田 大翔,1700140,右,ロドリゲス,遊,ゴロ,-0.204
2023-04-02,楽天,日本ハム,8,1,2,2,1,2,1,0,1,0,0,0,2,0,0,0,1460250,右,フランコ,1700140,右,ロドリゲス,中,飛,-0.153
2023-04-02,楽天,日本ハム,8,1,3,2,1,2,1,0,2,0,0,0,2,1,0,0,900056,右,浅村 栄斗,1700140,右,ロドリゲス,中,安,0.117
2023-04-02,楽天,日本ハム,8,1,4,2,1,2,1,0,2,1,0,0,3,0,0,0,1100132,左,島内 宏明,1700140,右,ロドリゲス,二,ゴロ,-0.21
2023-04-02,楽天,日本ハム,8,2,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1800091,右,野村 佑希,1600101,右,西口 直人,三,ゴロ,-0.204
2023-04-02,楽天,日本ハム,8,2,2,2,1,2,1,0,1,0,0,0,2,0,0,0,1700025,左,清宮 幸太郎,1600101,右,西口 直人,左,飛,-0.153
2023-04-02,楽天,日本ハム,8,2,3,2,1,2,1,0,2,0,0,0,3,0,0,0,1800008,右,マルティネス,1600101,右,西口 直人,,空三振,-0.093
2023-04-02,楽天,日本ハム,9,1,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1500078,右,阿部 寿樹,1600139,右,玉井 大翔,三,ゴロ,-0.204
2023-04-02,楽天,日本ハム,9,1,2,2,1,2,1,0,1,0,0,0,1,0,1,0,1700034,左,山﨑 剛,1600139,右,玉井 大翔,左,２,0.428
2023-04-02,楽天,日本ハム,9,1,3,2,1,2,1,0,1,0,1,0,2,0,1,0,1800044,右,伊藤 裕季也,1600139,右,玉井 大翔,,空三振,-0.357
2023-04-02,楽天,日本ハム,9,1,4,2,1,2,1,0,2,0,1,0,3,0,0,0,1800118,右,太田 光,1600139,右,玉井 大翔,一,ゴロ,-0.317
2023-04-02,楽天,日本ハム,9,2,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1251037,左,上川畑 大悟,1300084,左,松井 裕樹,左,飛,-0.204
2023-04-02,楽天,日本ハム,9,2,2,2,1,2,1,0,1,0,0,0,2,0,0,0,1500049,左,宇佐見 真吾,1300084,左,松井 裕樹,,見三振,-0.153
2023-04-02,楽天,日本ハム,9,2,3,2,1,2,1,0,2,0,0,0,3,0,0,0,1800093,右,万波 中正,1300084,左,松井 裕樹,三,直,-0.093
2023-04-02,オリックス,西武,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1751068,左,野口 智哉,1700124,右,平良 海馬,,空三振,-0.204
2023-04-02,オリックス,西武,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1400201,左,西野 真弘,1700124,右,平良 海馬,遊,ゴロ,-0.153
2023-04-02,オリックス,西武,1,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1800104,右,中川 圭太,1700124,右,平良 海馬,,見三振,-0.093
2023-04-02,オリックス,西武,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1961286,左,ペイトン,1600150,右,山岡 泰輔,一,ゴロ,-0.204
2023-04-02,オリックス,西武,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,2108196,右,マキノン,1600150,右,山岡 泰輔,右,飛,-0.153
2023-04-02,オリックス,西武,1,2,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1400184,右,外崎 修汰,1600150,右,山岡 泰輔,二,ゴロ,-0.093
2023-04-02,オリックス,西武,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1500135,右,杉本 裕太郎,1700124,右,平良 海馬,,空三振,-0.204
2023-04-02,オリックス,西武,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1300100,左,森 友哉,1700124,右,平良 海馬,,空三振,-0.153
2023-04-02,オリックス,西武,2,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1400196,左,宗 佑磨,1700124,右,平良 海馬,三,ゴロ,-0.093
2023-04-02,オリックス,西武,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1300101,右,山川 穂高,1600150,右,山岡 泰輔,,空三振,-0.204
2023-04-02,オリックス,西武,2,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,12102,左,栗山 巧,1600150,右,山岡 泰輔,三,飛,-0.153
2023-04-02,オリックス,西武,2,2,3,0,0,0,0,0,2,0,0,0,2,0,1,0,1600130,左,鈴木 将平,1600150,右,山岡 泰輔,,四球,0.224
2023-04-02,オリックス,西武,2,2,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1500102,右,愛斗,1600150,右,山岡 泰輔,,空三振,-0.317
2023-04-02,オリックス,西武,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1160424,左,ゴンザレス,1700124,右,平良 海馬,二,直,-0.204
2023-04-02,オリックス,西武,3,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1700111,左,福田 周平,1700124,右,平良 海馬,一,ゴロ,-0.153
2023-04-02,オリックス,西武,3,1,3,0,0,0,0,0,2,0,0,0,2,1,0,0,2107897,左,茶野 篤政,1700124,右,平良 海馬,,四球,0.117
2023-04-02,オリックス,西武,3,1,4,0,0,0,0,0,2,1,0,0,3,0,0,0,1751068,左,野口 智哉,1700124,右,平良 海馬,,見三振,-0.21
2023-04-02,オリックス,西武,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1750472,右,古賀 悠斗,1600150,右,山岡 泰輔,右,２,0.621
2023-04-02,オリックス,西武,3,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2105684,右,児玉 亮涼,1600150,右,山岡 泰輔,捕,犠打,-0.154
2023-04-02,オリックス,西武,3,2,3,0,0,0,0,0,1,0,0,1,2,0,0,1,1961286,左,ペイトン,1600150,右,山岡 泰輔,,空三振,-0.572
2023-04-02,オリックス,西武,3,2,4,0,0,0,0,0,2,0,0,1,3,0,0,0,2108196,右,マキノン,1600150,右,山岡 泰輔,中,飛,-0.345
2023-04-02,オリックス,西武,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1400201,左,西野 真弘,1700124,右,平良 海馬,三,安,0.354
2023-04-02,オリックス,西武,4,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1800104,右,中川 圭太,1700124,右,平良 海馬,中,安,0.582
2023-04-02,オリックス,西武,4,1,3,0,0,0,0,0,0,1,1,0,2,0,0,1,1500135,右,杉本 裕太郎,1700124,右,平良 海馬,遊,併打,-1.041
2023-04-02,オリックス,西武,4,1,4,0,0,0,0,0,2,0,0,1,2,1,0,1,1300100,左,森 友哉,1700124,右,平良 海馬,,四球,0.137
2023-04-02,オリックス,西武,4,1,5,0,0,0,0,0,2,1,0,1,3,0,0,0,1400196,左,宗 佑磨,1700124,右,平良 海馬,二,ゴロ,-0.482
2023-04-02,オリックス,西武,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1400184,右,外崎 修汰,1600150,右,山岡 泰輔,,空三振,-0.204
2023-04-02,オリックス,西武,4,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1300101,右,山川 穂高,1600150,右,山岡 泰輔,遊,ゴロ,-0.153
2023-04-02,オリックス,西武,4,2,3,0,0,0,0,0,2,0,0,0,3,0,0,0,12102,左,栗山 巧,1600150,右,山岡 泰輔,三,ゴロ,-0.093
2023-04-02,オリックス,西武,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1160424,左,ゴンザレス,1700124,右,平良 海馬,,空三振,-0.204
2023-04-02,オリックス,西武,5,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1700111,左,福田 周平,1700124,右,平良 海馬,遊,直,-0.153
2023-04-02,オリックス,西武,5,1,3,0,0,0,0,0,2,0,0,0,2,1,0,0,2107897,左,茶野 篤政,1700124,右,平良 海馬,中,安,0.117
2023-04-02,オリックス,西武,5,1,4,0,0,0,0,0,2,1,0,0,3,0,0,0,1751068,左,野口 智哉,1700124,右,平良 海馬,投,ゴロ,-0.21
2023-04-02,オリックス,西武,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1600130,左,鈴木 将平,1600150,右,山岡 泰輔,二,飛,-0.204
2023-04-02,オリックス,西武,5,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1500102,右,愛斗,1600150,右,山岡 泰輔,中,安,0.428
2023-04-02,オリックス,西武,5,2,3,0,0,0,0,0,1,0,1,0,2,0,0,1,1750472,右,古賀 悠斗,1600150,右,山岡 泰輔,右,飛,-0.329
2023-04-02,オリックス,西武,5,2,4,0,0,0,0,0,2,0,0,1,3,0,0,0,2105684,右,児玉 亮涼,1600150,右,山岡 泰輔,中,飛,-0.345
2023-04-02,オリックス,西武,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1400201,左,西野 真弘,1700124,右,平良 海馬,中,２,0.621
2023-04-02,オリックス,西武,6,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1800104,右,中川 圭太,1700124,右,平良 海馬,遊,ゴロ,-0.397
2023-04-02,オリックス,西武,6,1,3,0,0,0,0,0,1,0,1,0,2,0,1,0,1500135,右,杉本 裕太郎,1700124,右,平良 海馬,,空三振,-0.357
2023-04-02,オリックス,西武,6,1,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1300100,左,森 友哉,1700124,右,平良 海馬,投,ゴロ,-0.317
2023-04-02,オリックス,西武,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1961286,左,ペイトン,1600150,右,山岡 泰輔,,空三振,-0.204
2023-04-02,オリックス,西武,6,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,2108196,右,マキノン,1600150,右,山岡 泰輔,左,本,1.0
2023-04-02,オリックス,西武,6,2,3,0,1,0,1,0,1,0,0,0,2,0,0,0,1400184,右,外崎 修汰,1600150,右,山岡 泰輔,三,ゴロ,-0.153
2023-04-02,オリックス,西武,6,2,4,0,1,0,1,0,2,0,0,0,2,1,0,0,1300101,右,山川 穂高,1600150,右,山岡 泰輔,,四球,0.117
2023-04-02,オリックス,西武,6,2,5,0,1,0,1,0,2,1,0,0,2,1,1,0,12102,左,栗山 巧,1600150,右,山岡 泰輔,,四球,0.22
2023-04-02,オリックス,西武,6,2,6,0,1,0,1,0,2,1,1,0,3,0,0,0,1600130,左,鈴木 将平,2000104,右,宇田川 優希,中,飛,-0.43
2023-04-02,オリックス,西武,7,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1400196,左,宗 佑磨,1700124,右,平良 海馬,,空三振,-0.204
2023-04-02,オリックス,西武,7,1,2,0,1,1,1,1,1,0,0,0,1,0,0,0,1160424,左,ゴンザレス,1700124,右,平良 海馬,左,本,1.0
2023-04-02,オリックス,西武,7,1,3,1,1,1,1,0,1,0,0,0,2,0,0,0,1700111,左,福田 周平,1700124,右,平良 海馬,一,ゴロ,-0.153
2023-04-02,オリックス,西武,7,1,4,1,1,1,1,0,2,0,0,0,2,1,0,0,2107897,左,茶野 篤政,1700124,右,平良 海馬,,四球,0.117
2023-04-02,オリックス,西武,7,1,5,1,1,1,1,0,2,1,0,0,3,0,0,0,1751068,左,野口 智哉,1700124,右,平良 海馬,,空三振,-0.21
2023-04-02,オリックス,西武,7,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1500102,右,愛斗,1600155,右,山﨑 颯一郎,左,２,0.621
2023-04-02,オリックス,西武,7,2,2,1,1,1,1,0,0,0,1,0,1,0,1,0,1750472,右,古賀 悠斗,1600155,右,山﨑 颯一郎,捕,ゴロ,-0.397
2023-04-02,オリックス,西武,7,2,3,1,1,1,1,0,1,0,1,0,2,0,1,0,2105684,右,児玉 亮涼,1600155,右,山﨑 颯一郎,,空三振,-0.357
2023-04-02,オリックス,西武,7,2,4,1,1,1,1,0,2,0,1,0,3,0,0,0,1961286,左,ペイトン,1600155,右,山﨑 颯一郎,,空三振,-0.317
2023-04-02,オリックス,西武,8,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1400201,左,西野 真弘,2000078,右,水上 由伸,,四球,0.354
2023-04-02,オリックス,西武,8,1,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1800104,右,中川 圭太,2000078,右,水上 由伸,投,犠打,-0.13
2023-04-02,オリックス,西武,8,1,3,1,1,1,1,0,1,0,1,0,2,0,0,1,1500135,右,杉本 裕太郎,2000078,右,水上 由伸,右,飛,-0.329
2023-04-02,オリックス,西武,8,1,4,1,1,1,1,0,2,0,0,1,3,0,0,0,1300100,左,森 友哉,2103714,左,佐藤 隼輔,中,飛,-0.345
2023-04-02,オリックス,西武,8,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2108196,右,マキノン,1961077,右,ワゲスパック,,四球,0.354
2023-04-02,オリックス,西武,8,2,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1400184,右,外崎 修汰,1961077,右,ワゲスパック,一,犠打,-0.13
2023-04-02,オリックス,西武,8,2,3,1,1,1,1,0,1,0,1,0,1,1,0,1,1300101,右,山川 穂高,1961077,右,ワゲスパック,左,安,0.469
2023-04-02,オリックス,西武,8,2,4,1,1,1,1,0,1,1,0,1,2,1,0,1,12102,左,栗山 巧,1961077,右,ワゲスパック,,空三振,-0.661
2023-04-02,オリックス,西武,8,2,5,1,1,1,3,2,2,1,0,1,2,0,0,0,1600130,左,鈴木 将平,1961077,右,ワゲスパック,右,３,1.611
2023-04-02,オリックス,西武,8,2,6,1,4,1,4,0,2,0,0,0,3,0,0,0,1500102,右,愛斗,1961077,右,ワゲスパック,,見三振,-0.093
2023-04-02,オリックス,西武,9,1,1,1,4,1,4,0,0,0,0,0,0,1,0,0,1400196,左,宗 佑磨,2106286,右,青山 美夏人,左,安,0.354
2023-04-02,オリックス,西武,9,1,2,1,4,1,4,0,0,1,0,0,1,1,0,0,1160424,左,ゴンザレス,2106286,右,青山 美夏人,中,飛,-0.304
2023-04-02,オリックス,西武,9,1,3,1,4,1,4,0,1,1,0,0,1,1,1,0,1700111,左,福田 周平,2106286,右,青山 美夏人,,四球,0.404
2023-04-02,オリックス,西武,9,1,4,1,4,1,4,0,1,1,1,0,2,1,1,0,2107897,左,茶野 篤政,2106286,右,青山 美夏人,左,飛,-0.474
2023-04-02,オリックス,西武,9,1,5,1,4,1,4,0,2,1,1,0,3,0,0,0,1751068,左,野口 智哉,2106286,右,青山 美夏人,遊,飛,-0.43
2023-04-02,ロッテ,ソフトバンク,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1300044,右,岡 大海,1200106,右,東浜 巨,,見三振,-0.204
2023-04-02,ロッテ,ソフトバンク,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,2106798,右,友杉 篤輝,1200106,右,東浜 巨,,見三振,-0.153
2023-04-02,ロッテ,ソフトバンク,1,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1000014,右,荻野 貴司,1200106,右,東浜 巨,二,直,-0.093
2023-04-02,ロッテ,ソフトバンク,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1700135,左,周東 佑京,1000155,右,美馬 学,,空三振,-0.204
2023-04-02,ロッテ,ソフトバンク,1,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1100097,左,近藤 健介,1000155,右,美馬 学,右,安,0.254
2023-04-02,ロッテ,ソフトバンク,1,2,3,0,0,0,0,0,1,1,0,0,2,0,1,0,1000128,左,柳田 悠岐,1000155,右,美馬 学,左,飛,-0.183
2023-04-02,ロッテ,ソフトバンク,1,2,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1400127,左,栗原 陵矢,1000155,右,美馬 学,,空三振,-0.317
2023-04-02,ロッテ,ソフトバンク,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1400188,右,中村 奨吾,1200106,右,東浜 巨,投,ゴロ,-0.204
2023-04-02,ロッテ,ソフトバンク,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,700087,左,角中 勝也,1200106,右,東浜 巨,投,ゴロ,-0.153
2023-04-02,ロッテ,ソフトバンク,2,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,1800053,右,山口 航輝,1200106,右,東浜 巨,左,飛,-0.093
2023-04-02,ロッテ,ソフトバンク,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1000175,左,牧原 大成,1000155,右,美馬 学,中,２,0.621
2023-04-02,ロッテ,ソフトバンク,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,800081,左,中村 晃,1000155,右,美馬 学,,四球,0.315
2023-04-02,ロッテ,ソフトバンク,2,2,3,0,0,0,0,0,0,1,1,0,1,0,1,1,1000035,右,今宮 健太,1000155,右,美馬 学,一,犠打,-0.049
2023-04-02,ロッテ,ソフトバンク,2,2,4,0,0,0,0,0,1,0,1,1,1,1,1,1,2103735,右,正木 智也,1000155,右,美馬 学,,死球,0.167
2023-04-02,ロッテ,ソフトバンク,2,2,5,0,0,0,2,2,1,1,1,1,1,0,1,1,1000176,右,甲斐 拓也,1000155,右,美馬 学,左,２,1.833
2023-04-02,ロッテ,ソフトバンク,2,2,6,0,2,0,2,0,1,0,1,1,2,0,1,1,1700135,左,周東 佑京,1000155,右,美馬 学,中,飛,-0.813
2023-04-02,ロッテ,ソフトバンク,2,2,7,0,2,0,4,2,2,0,1,1,2,0,1,0,1100097,左,近藤 健介,1000155,右,美馬 学,中,２,1.793
2023-04-02,ロッテ,ソフトバンク,2,2,8,0,4,0,4,0,2,0,1,0,3,0,0,0,1000128,左,柳田 悠岐,1000155,右,美馬 学,,空三振,-0.317
2023-04-02,ロッテ,ソフトバンク,3,1,1,0,4,0,4,0,0,0,0,0,0,1,0,0,1700092,左,安田 尚憲,1200106,右,東浜 巨,二,安,0.354
2023-04-02,ロッテ,ソフトバンク,3,1,2,0,4,0,4,0,0,1,0,0,2,0,0,0,2100346,右,松川 虎生,1200106,右,東浜 巨,遊,併打,-0.711
2023-04-02,ロッテ,ソフトバンク,3,1,3,0,4,0,4,0,2,0,0,0,2,1,0,0,1800050,左,藤原 恭大,1200106,右,東浜 巨,中,安,0.117
2023-04-02,ロッテ,ソフトバンク,3,1,4,0,4,0,4,0,2,1,0,0,3,0,0,0,1300044,右,岡 大海,1200106,右,東浜 巨,,見三振,-0.21
2023-04-02,ロッテ,ソフトバンク,3,2,1,0,4,0,4,0,0,0,0,0,1,0,0,0,1400127,左,栗原 陵矢,1000155,右,美馬 学,一,ゴロ,-0.204
2023-04-02,ロッテ,ソフトバンク,3,2,2,0,4,0,4,0,1,0,0,0,2,0,0,0,1000175,左,牧原 大成,1000155,右,美馬 学,右,飛,-0.153
2023-04-02,ロッテ,ソフトバンク,3,2,3,0,4,0,4,0,2,0,0,0,2,1,0,0,800081,左,中村 晃,1000155,右,美馬 学,中,安,0.117
2023-04-02,ロッテ,ソフトバンク,3,2,4,0,4,0,4,0,2,1,0,0,3,0,0,0,1000035,右,今宮 健太,1000155,右,美馬 学,二,ゴロ,-0.21
2023-04-02,ロッテ,ソフトバンク,4,1,1,0,4,0,4,0,0,0,0,0,1,0,0,0,2106798,右,友杉 篤輝,1200106,右,東浜 巨,三,ゴロ,-0.204
2023-04-02,ロッテ,ソフトバンク,4,1,2,0,4,0,4,0,1,0,0,0,2,0,0,0,1000014,右,荻野 貴司,1200106,右,東浜 巨,三,ゴロ,-0.153
2023-04-02,ロッテ,ソフトバンク,4,1,3,0,4,0,4,0,2,0,0,0,3,0,0,0,1400188,右,中村 奨吾,1200106,右,東浜 巨,中,飛,-0.093
2023-04-02,ロッテ,ソフトバンク,4,2,1,0,4,0,4,0,0,0,0,0,1,0,0,0,2103735,右,正木 智也,1000155,右,美馬 学,左,飛,-0.204
2023-04-02,ロッテ,ソフトバンク,4,2,2,0,4,0,4,0,1,0,0,0,1,0,1,0,1000176,右,甲斐 拓也,1000155,右,美馬 学,左,２,0.428
2023-04-02,ロッテ,ソフトバンク,4,2,3,0,4,0,4,0,1,0,1,0,2,0,0,1,1700135,左,周東 佑京,1000155,右,美馬 学,一,ゴロ,-0.329
2023-04-02,ロッテ,ソフトバンク,4,2,4,0,4,0,4,0,2,0,0,1,3,0,0,0,1100097,左,近藤 健介,1000155,右,美馬 学,左,飛,-0.345
2023-04-02,ロッテ,ソフトバンク,5,1,1,0,4,0,4,0,0,0,0,0,1,0,0,0,700087,左,角中 勝也,1200106,右,東浜 巨,,空三振,-0.204
2023-04-02,ロッテ,ソフトバンク,5,1,2,0,4,0,4,0,1,0,0,0,1,1,0,0,1800053,右,山口 航輝,1200106,右,東浜 巨,中,安,0.254
2023-04-02,ロッテ,ソフトバンク,5,1,3,0,4,0,4,0,1,1,0,0,2,1,0,0,1700092,左,安田 尚憲,1200106,右,東浜 巨,中,飛,-0.29
2023-04-02,ロッテ,ソフトバンク,5,1,4,0,4,0,4,0,2,1,0,0,2,1,1,0,2100346,右,松川 虎生,1200106,右,東浜 巨,遊,安,0.22
2023-04-02,ロッテ,ソフトバンク,5,1,5,0,4,0,4,0,2,1,1,0,3,0,0,0,1800050,左,藤原 恭大,1200106,右,東浜 巨,,空三振,-0.43
2023-04-02,ロッテ,ソフトバンク,5,2,1,0,4,0,4,0,0,0,0,0,1,0,0,0,1000128,左,柳田 悠岐,1800037,左,坂本 光士郎,一,ゴロ,-0.204
2023-04-02,ロッテ,ソフトバンク,5,2,2,0,4,0,4,0,1,0,0,0,2,0,0,0,1400127,左,栗原 陵矢,1800037,左,坂本 光士郎,三,ゴロ,-0.153
2023-04-02,ロッテ,ソフトバンク,5,2,3,0,4,0,4,0,2,0,0,0,3,0,0,0,1000175,左,牧原 大成,1800037,左,坂本 光士郎,,見三振,-0.093
